step,initial_population,mean_ini_sugar,mean_ini_vision,mean_ini_metabolism,rate_survive,avg_sugar,dev_sugar,rate_increasable
29,1993,15.65730055,5.531861515,2.420471651,0.597089814,42.78403361,27.60470543,0.631932773
29,2256,15.76551418,5.511968085,2.532801418,0.542109929,41.17170891,27.60446519,0.623058054
29,2458,15.2827502,5.44182262,2.496338487,0.526037429,39.52513534,27.6041012,0.594740913
29,1875,15.5568,5.3456,2.514666667,0.568,42.90422535,27.60401094,0.648826291
29,2065,15.4251816,5.511380145,2.526876513,0.56464891,41.06346484,27.60296842,0.620926244
29,2164,15.31515712,5.421903882,2.484750462,0.558225508,40.56539735,27.60270921,0.622516556
29,1935,15.80826873,5.530749354,2.510077519,0.568992248,43.11989101,27.60234138,0.649409628
29,1824,15.33388158,5.535087719,2.526315789,0.579495614,42.12677389,27.60186046,0.645222327
29,1904,15.62657563,5.515756303,2.465336134,0.594537815,41.98674912,27.60118914,0.630742049
29,2062,15.42386033,5.368089234,2.495150339,0.567410281,41.77863248,27.59969356,0.630769231
29,2288,15.2972028,5.555506993,2.509615385,0.534090909,40.74468085,27.59913025,0.644026187
29,2164,15.52680222,5.429297597,2.48012939,0.5512939,41.5473596,27.59871809,0.625314334
29,2441,15.20155674,5.533797624,2.500204834,0.537074969,40.08466819,27.5977873,0.619374523
29,1831,15.53085745,5.371381759,2.500273075,0.587657018,42.07156134,27.59749719,0.635687732
29,2079,15.38335738,5.561808562,2.485810486,0.572390572,40.92268908,27.59723063,0.611764706
26,142,15.21126761,5.387323944,2.598591549,0.746478873,44.24528302,27.59703618,0.622641509
29,1802,15.72197558,5.513873474,2.490566038,0.614317425,41.53477868,27.59680333,0.618789521
29,2432,15.39802632,5.523026316,2.519736842,0.523026316,40.33097484,27.59647493,0.624213836
29,2077,15.27347135,5.501685123,2.530091478,0.556090515,41.94632035,27.59641476,0.637229437
29,2483,15.76359243,5.532823198,2.523962948,0.51469996,39.21596244,27.59584131,0.597026604
29,1607,15.42439328,5.382078407,2.538892346,0.598008712,43.27159209,27.59540486,0.647242456
29,1343,15.65897245,5.508562919,2.512285927,0.633655994,44.19976498,27.59535425,0.652173913
29,2203,15.52428507,5.450748979,2.458011802,0.562868815,40.45483871,27.59515741,0.624193548
29,1765,15.95184136,5.431161473,2.524645892,0.584135977,42.94762367,27.59479991,0.636275461
29,2069,15.59884002,5.560657322,2.507008217,0.559207347,41.65514261,27.59459042,0.640449438
29,1843,15.50786761,5.543136191,2.487791644,0.596852957,41.32545455,27.59448138,0.632727273
29,2090,15.4937799,5.469856459,2.547368421,0.543062201,41.36387665,27.59416648,0.628193833
29,2400,15.42541667,5.501666667,2.460416667,0.5475,40.67503805,27.59380927,0.627853881
29,2124,15.96986817,5.428907721,2.491054614,0.553201507,42.05021277,27.59373119,0.62212766
29,1812,15.20419426,5.564569536,2.495584989,0.597682119,41.67867036,27.59293115,0.630655586
29,2098,15.62821735,5.575786463,2.47521449,0.572926597,40.70299501,27.59286748,0.614808652
29,1951,15.62788314,5.515633009,2.517170682,0.570989236,43.00089767,27.59277415,0.639138241
29,2285,15.4463895,5.546170678,2.480962801,0.548358862,40.63288109,27.59191907,0.615323224
29,1965,15.29923664,5.563358779,2.49821883,0.584732824,40.56832028,27.59143631,0.622280244
29,2004,15.5748503,5.500499002,2.513473054,0.576347305,40.61212121,27.59138323,0.623376623
29,2444,15.28355155,5.515957447,2.500818331,0.531914894,39.16,27.59116347,0.599230769
29,2475,15.8440404,5.526060606,2.504646465,0.524040404,39.72166538,27.59113017,0.608326908
29,1504,15.69414894,5.50731383,2.474734043,0.634308511,43.67505241,27.59094979,0.63836478
29,1330,15.61954887,5.445112782,2.531578947,0.65112782,43.13163972,27.59054444,0.630484988
29,1789,15.4058133,5.531022918,2.468418111,0.608160984,41.9375,27.59020915,0.636948529
29,2371,15.60902573,5.415436525,2.505272037,0.533108393,40.58939873,27.58991488,0.608386076
29,2467,15.55573571,5.484394001,2.510741792,0.526550466,39.13394919,27.58964507,0.595073133
29,1930,15.64870466,5.541968912,2.48134715,0.594818653,41.52787456,27.58877417,0.611498258
29,1593,15.47394852,5.492780917,2.545511613,0.598870056,43.37840671,27.58865125,0.650943396
29,1449,15.38647343,5.538302277,2.474810214,0.640441684,43.25323276,27.58862331,0.636853448
29,2021,15.47897081,5.511627907,2.516575952,0.562097971,41.37852113,27.58744584,0.623239437
29,2062,15.4471387,5.408341416,2.459262852,0.580504365,41.54720134,27.58675254,0.637426901
25,137,15.49635036,5.452554745,2.503649635,0.686131387,51.67021277,27.58657469,0.765957447
29,2474,15.30153597,5.51738076,2.511317704,0.525060631,40.25404157,27.58628663,0.627405697
29,2120,15.43066038,5.474056604,2.480188679,0.553301887,41.51577153,27.58611955,0.62745098
29,1860,15.62795699,5.493010753,2.462903226,0.59516129,43.34869015,27.58605483,0.666666667
29,2098,16.02240229,5.499046711,2.507626311,0.559580553,41.43526405,27.58557298,0.624361158
29,1917,15.64527908,5.613458529,2.507563902,0.565466875,43.39391144,27.58445103,0.658671587
29,2314,15.29948142,5.46326707,2.478392394,0.547104581,40.1563981,27.58416561,0.625592417
29,2113,15.6417416,5.559394226,2.468528159,0.566019877,41.23244147,27.58386802,0.618729097
29,1796,15.2733853,5.564587973,2.498329621,0.592427617,41.97556391,27.58265377,0.638157895
29,2430,15.42016461,5.519341564,2.4781893,0.540740741,39.53729072,27.58249653,0.613394216
29,2444,15.19435352,5.496317512,2.518412439,0.519639935,39.81102362,27.58162391,0.604724409
29,1953,15.17921147,5.538146441,2.455709165,0.591909882,41.6366782,27.58136966,0.644463668
29,1886,15.26352068,5.573700954,2.459172853,0.594379639,42.22747547,27.58038566,0.641391615
29,2278,15.48551361,5.413959614,2.473222125,0.555750658,40.46840442,27.57932485,0.612164297
29,1678,15.11501788,5.525029797,2.554827175,0.584624553,42.19673802,27.57914455,0.642201835
29,2120,15.51745283,5.490566038,2.491037736,0.559433962,41.5227656,27.57862386,0.645025295
29,2407,15.76443706,5.494391359,2.48857499,0.54092231,39.88095238,27.57853084,0.612135177
29,2484,15.48913043,5.473027375,2.505636071,0.52294686,39.38414165,27.57848184,0.612009238
29,1814,15.5,5.55016538,2.507717751,0.587651599,43.17354597,27.57809047,0.653846154
29,2110,15.06492891,5.528436019,2.460663507,0.572511848,41.35099338,27.57803087,0.639072848
29,2111,15.43391757,5.542870677,2.504973946,0.554713406,41.11101623,27.57801007,0.625960717
29,1999,15.29714857,5.575287644,2.491745873,0.571285643,41,27.57772857,0.626094571
29,2461,15.20195043,5.518488419,2.489638358,0.523770825,40.31264546,27.57726306,0.626066718
29,2151,15.47373315,5.536494654,2.471408647,0.571827057,40.82520325,27.57694198,0.632520325
29,1826,15.27437021,5.67524644,2.529025192,0.585980285,41.23271028,27.57619015,0.619626168
29,1785,15.45490196,5.452661064,2.564145658,0.579271709,41.76015474,27.57618187,0.62959381
29,2152,15.51347584,5.483736059,2.456319703,0.574814126,40.47049313,27.57581742,0.611156023
29,2151,15.56531846,5.548117155,2.482566248,0.570432357,41.2396088,27.57551629,0.621841891
29,2314,15.63612792,5.496110631,2.471045808,0.550129646,40.47054203,27.57461497,0.616653574
29,2242,15.6632471,5.548617306,2.534344335,0.541926851,40.03045267,27.57457872,0.621399177
29,2450,15.73142857,5.431836735,2.473877551,0.528163265,42.07496136,27.57361978,0.655332303
29,1765,15.65212465,5.43796034,2.500283286,0.602832861,41.46710526,27.57230891,0.618421053
29,1750,15.60571429,5.634857143,2.546285714,0.584,42.85518591,27.57169565,0.646771037
29,1665,15.71831832,5.522522523,2.495495495,0.595795796,43.24596774,27.57164749,0.639112903
29,2147,15.72659525,5.449930135,2.513274336,0.560782487,40.1744186,27.56980669,0.610465116
29,1828,15.21006565,5.490153173,2.5202407,0.582603939,42.45352113,27.56915347,0.640375587
29,2057,15.46378221,5.506076811,2.469129801,0.578512397,40.80588235,27.56913717,0.621848739
29,2362,15.5042337,5.49745978,2.50338696,0.524978831,41.15080645,27.56857763,0.643548387
29,2282,15.42813322,5.446538124,2.513146363,0.545135846,40.085209,27.56819917,0.612540193
29,1531,15.59568909,5.508817766,2.491835402,0.64532985,41.76518219,27.56819898,0.606275304
29,2113,15.65357312,5.51822054,2.490298154,0.566493138,41.40350877,27.56767449,0.635756057
29,2121,15.26874116,5.539839698,2.496935408,0.566713814,40.70549085,27.56767079,0.611480865
29,2152,15.71561338,5.459107807,2.507899628,0.555762082,40.79264214,27.56762056,0.621237458
29,1674,15.86857826,5.474313023,2.501194743,0.603345281,43.81089109,27.56732241,0.647524752
29,2217,15.58096527,5.525033829,2.455119531,0.562471809,40.80513232,27.56716076,0.6319166
29,1725,15.66666667,5.509565217,2.486956522,0.595362319,43.43135346,27.56714133,0.655306719
29,2231,15.57014792,5.399820708,2.534289556,0.538771851,39.42678869,27.566709,0.603161398
29,1529,15.55330281,5.455853499,2.531720078,0.622629169,41.93592437,27.56643998,0.615546218
29,2378,15.56728343,5.410849453,2.515138772,0.522287637,40.41062802,27.56643985,0.632045089
29,2306,15.49869905,5.575021683,2.4839549,0.553339115,39.27978056,27.5662641,0.604231975
29,2163,15.39852057,5.514563107,2.470180305,0.568654646,40.17154472,27.56601373,0.604878049
29,2258,15.58104517,5.50044287,2.49911426,0.555358725,40.29425837,27.56564274,0.608452951
29,2371,15.54829186,5.504850274,2.506115563,0.538591312,40.42521535,27.56454534,0.628034456
29,1534,15.27509778,5.411994785,2.495436767,0.615384615,44.19597458,27.56430339,0.667372881
29,1628,15.26842752,5.439189189,2.518427518,0.605036855,41.23248731,27.56429587,0.615228426
29,2375,15.67031579,5.502736842,2.502315789,0.538526316,41.41594996,27.56348079,0.63174355
29,2244,15.44206774,5.467023173,2.442067736,0.561051693,41.27640985,27.56273101,0.639396346
29,2259,15.2833112,5.496237273,2.489154493,0.548915449,41.15806452,27.56260786,0.640322581
29,2360,15.05042373,5.418220339,2.491525424,0.531779661,40.24462151,27.56257056,0.627091633
29,1886,15.70042418,5.642629905,2.515906681,0.588016967,41.66366096,27.56245854,0.630297565
29,1824,15.51151316,5.54879386,2.519188596,0.576754386,42.28802281,27.5619142,0.647338403
29,2326,15.55417025,5.441530525,2.462596733,0.541272571,40.65369341,27.56173891,0.629070691
29,2350,15.58595745,5.531914894,2.466808511,0.539574468,41.31309148,27.5614074,0.642744479
29,2337,15.31450578,5.541292255,2.498074454,0.538724861,40.54169976,27.56127096,0.620333598
29,2335,15.41755889,5.567880086,2.508779443,0.536188437,40.25798722,27.56107483,0.610223642
29,1960,15.55663265,5.484693878,2.53877551,0.56377551,41.84886878,27.56069983,0.646153846
29,2038,15.73945044,5.517664377,2.530421982,0.553483808,40.98758865,27.55988601,0.643617021
29,2189,15.81361352,5.535861124,2.512562814,0.552763819,41.70082645,27.5598709,0.632231405
29,2023,15.48393475,5.512110727,2.467622343,0.585269402,41.1097973,27.55941444,0.637668919
29,1983,15.60060514,5.545133636,2.515380736,0.577912254,40.89005236,27.55935471,0.607329843
29,1753,15.30975471,5.337136338,2.466058186,0.609811751,41.11599626,27.55915695,0.617399439
29,2313,15.50108085,5.523130134,2.507133593,0.538261997,40.26184739,27.55857016,0.624899598
29,2041,15.40323371,5.532092112,2.456638902,0.58010779,42.34797297,27.55856954,0.660472973
29,1990,15.42663317,5.511055276,2.494472362,0.571859296,42.8629174,27.55827942,0.66168717
29,1665,15.81201201,5.452252252,2.518918919,0.606606607,43.29108911,27.55810907,0.625742574
29,1997,15.45368052,5.405608413,2.520280421,0.561342013,41.63603925,27.55791797,0.629794826
29,2420,15.35123967,5.476033058,2.517355372,0.525619835,40.19025157,27.55776365,0.625786164
29,2034,15.46902655,5.520648968,2.520157325,0.565880039,41.45960035,27.55676941,0.629018245
29,1989,15.45902464,5.677224736,2.492709904,0.587229764,40.72174658,27.55579473,0.620719178
29,2384,15.51006711,5.499580537,2.50545302,0.52307047,39.9935846,27.55476014,0.627906977
29,2028,15.52810651,5.512327416,2.481262327,0.578895464,40.9548552,27.55455887,0.614139693
29,2066,15.15827686,5.529525653,2.512584705,0.562439497,40.64027539,27.55427867,0.619621343
29,2346,15.58354646,5.531116795,2.474424552,0.544330776,41.20125294,27.55369904,0.644479248
29,2160,15.18564815,5.534722222,2.49212963,0.560648148,40.37654831,27.55352858,0.613542527
29,2229,15.51188874,5.501570211,2.495289367,0.556303275,40.41774194,27.55333239,0.628225806
29,1705,15.47917889,5.433431085,2.48973607,0.608797654,42.4672447,27.55316394,0.624277457
29,2098,15.01572927,5.557197331,2.561963775,0.535271687,40.4826358,27.55296975,0.631344613
29,1986,15.72708963,5.634441088,2.469284995,0.580060423,42.13541667,27.55272767,0.627604167
29,2133,15.70604782,5.509142053,2.493202063,0.564463197,40.57641196,27.55271484,0.617940199
29,2289,15.3525557,5.567496723,2.520314548,0.539973788,40.57524272,27.55243808,0.625404531
29,1802,15.41564928,5.486126526,2.549944506,0.577691454,41.72622478,27.55227504,0.625360231
29,1989,15.25791855,5.598793363,2.488185018,0.584715938,40.23559759,27.55188262,0.612209802
29,2164,15.61922366,5.481515712,2.530499076,0.5512939,41.41575859,27.5514434,0.616093881
29,1981,15.35335689,5.56587582,2.503785967,0.575466936,41.79122807,27.55096343,0.636842105
29,2312,15.70458478,5.530709343,2.482698962,0.544117647,41.18600954,27.55087106,0.62718601
29,2407,15.42833403,5.496884088,2.491483174,0.522226838,40.48130469,27.55052987,0.632458234
29,1953,15.29390681,5.501280082,2.525857655,0.572452637,40.9391771,27.55029362,0.620751342
29,2266,15.50132392,5.495145631,2.530891439,0.552074139,40.2773781,27.54982032,0.612310152
29,1859,15.57934373,5.536847768,2.499731038,0.593867671,41.11322464,27.54978757,0.620471014
29,1940,15.67525773,5.41185567,2.529896907,0.582474227,39.7079646,27.54964322,0.601769912
29,1669,15.9089275,5.482324745,2.518274416,0.597962852,42.90681363,27.54881386,0.631262525
29,1914,15.72257053,5.520898642,2.471786834,0.588819227,42.33007986,27.54849124,0.638864241
29,1894,15.65205913,5.535902851,2.479936642,0.591341077,42.63928571,27.54828844,0.627678571
29,2004,15.61576846,5.478542914,2.489520958,0.578343313,42.0405522,27.54812235,0.635893011
29,2121,15.42951438,5.609618105,2.465346535,0.579915134,39.73739837,27.5478455,0.603252033
29,1843,15.53933804,5.502441671,2.494302767,0.604991861,41.1955157,27.54740288,0.616143498
29,2266,15.21668138,5.508826125,2.476169462,0.558693733,40.0521327,27.54693529,0.617693523
29,2134,15.23523899,5.44470478,2.467666354,0.571227741,39.88515176,27.5458406,0.612797375
29,2133,15.34552274,5.445850914,2.479606188,0.560712611,41.2909699,27.54572832,0.627090301
29,2109,15.58321479,5.490279753,2.569938359,0.548127074,41.02422145,27.54568534,0.616782007
29,1783,15.75098149,5.632641615,2.542905216,0.590577678,41.62393162,27.54524582,0.625830959
29,2273,15.52969644,5.603607567,2.525296964,0.534535856,40.08641975,27.54460103,0.609876543
29,1665,15.35915916,5.624024024,2.487087087,0.610810811,42.71779744,27.54420227,0.642084562
29,2115,15.46146572,5.443971631,2.476122931,0.572576832,41.35012386,27.54403758,0.619322874
29,2313,15.47816688,5.536532642,2.492866407,0.542585387,41.10039841,27.54357646,0.633466135
29,2147,15.17931998,5.570563577,2.509082441,0.565440149,39.8476112,27.54285888,0.595551895
29,2100,15.50714286,5.436666667,2.503333333,0.55952381,41.28510638,27.5427419,0.636595745
29,2049,15.59492435,5.509516837,2.5363592,0.553440703,41.73280423,27.54247365,0.638447972
29,2227,15.4104176,5.559946116,2.478221823,0.561742254,40.38768985,27.54244681,0.60991207
29,1994,15.17853561,5.45887663,2.526579739,0.575225677,40.96599826,27.54244185,0.613775065
29,1609,15.22187694,5.455562461,2.540087011,0.605344935,42.71355236,27.54141199,0.648870637
29,1523,15.39789888,5.544977019,2.558765594,0.610636901,41.69032258,27.54076757,0.623655914
29,1707,15.26889279,5.625073228,2.486233158,0.615700059,42.1056137,27.53981147,0.635585157
29,2381,15.6052079,5.479210416,2.483830323,0.535069299,40.97409733,27.53976123,0.610675039
29,2017,15.28358949,5.561229549,2.49231532,0.567178979,41.73339161,27.539738,0.642482517
29,2017,15.21170055,5.588497769,2.458106098,0.584531482,41.2374894,27.53965351,0.634435963
29,1845,15.86829268,5.448238482,2.486178862,0.592411924,42.96248856,27.53943995,0.643183898
29,2009,15.16226979,5.640119462,2.507715281,0.574912892,40.74891775,27.53930838,0.623376623
29,1859,15.39214632,5.543840775,2.478214094,0.587950511,42.94510522,27.53929438,0.636779506
29,2170,15.6437788,5.417050691,2.492165899,0.566359447,40.6810415,27.53908931,0.60374288
29,1819,15.58053876,5.468938977,2.457943925,0.605277625,43.55676658,27.53869512,0.659400545
29,2113,15.59536204,5.570279224,2.449597728,0.578797918,41.75715454,27.53858883,0.628781684
29,2089,15.33125898,5.47917664,2.444710388,0.584968885,41.23158756,27.53675915,0.617839607
29,1721,15.41255084,5.481696688,2.495642069,0.610691458,42.63273073,27.53623127,0.640342531
29,1897,15.4238271,5.438060095,2.490774908,0.598313126,41.19295154,27.53594322,0.610572687
29,2034,15.65142576,5.422320551,2.499016716,0.566371681,41.60763889,27.53581749,0.631944444
29,1820,15.33021978,5.459340659,2.462087912,0.596703297,43.30018416,27.53518302,0.662062615
29,2342,15.38983775,5.432109308,2.527327071,0.535866781,40.10756972,27.53505057,0.61752988
29,2337,15.7381258,5.430038511,2.475823706,0.551133932,40.50543478,27.53479062,0.614906832
29,2498,15.61008807,5.516413131,2.471577262,0.529623699,40.44142101,27.5347698,0.639455782
29,1522,15.20959264,5.594612352,2.485545335,0.636005256,42.6446281,27.53446185,0.630165289
29,1944,15.54475309,5.404835391,2.466049383,0.587962963,42.5135608,27.53322368,0.653543307
29,2437,15.13910546,5.474353714,2.519901518,0.517439475,39.91276764,27.53318927,0.609040444
29,1760,15.41818182,5.471022727,2.501704545,0.609090909,41.36007463,27.53242738,0.627798507
29,2230,15.29372197,5.443049327,2.494170404,0.557399103,40.73612228,27.53144079,0.625905068
29,2193,15.44733242,5.680802554,2.509803922,0.553579571,41.25288303,27.5312513,0.650741351
29,2147,15.27433628,5.447601304,2.509082441,0.548672566,40.49405772,27.53044902,0.619694397
29,2294,15.59590235,5.569747167,2.486486486,0.545771578,41.06629393,27.53002137,0.626198083
29,2375,15.304,5.497684211,2.483368421,0.538947368,40.10390625,27.52982859,0.62890625
29,2438,15.36915505,5.465955701,2.542657916,0.509433962,40.02818035,27.52811198,0.618357488
29,2313,15.50670125,5.559014267,2.481193256,0.542153048,40.23684211,27.5279247,0.612440191
